TAX CLASS AT PRESENT,ZIP CODE,SALE PRICE,SALE DATE
1,10465,365000,2021-01-07
1,10465,520000,2020-11-27
1,10465,499000,2020-11-18
1,10465,593000,2021-01-22
1,10465,180000,2020-11-18
1,10465,525000,2020-07-13
1,10465,605000,2021-01-04
1,10465,560000,2020-12-21
1,10465,245000,2020-06-11
1,10465,556400,2021-02-02
1,10465,700000,2020-06-01
1,10465,545000,2021-01-27
1,10465,365000,2020-12-16
1,10465,200000,2020-06-26
1,10465,620000,2020-09-18
1,10465,500000,2020-09-11
1,10465,480000,2020-09-25
1,10465,575000,2020-11-09
1,10465,386250,2020-09-25
1,10465,555000,2020-06-19
1,10465,585000,2021-02-26
1,10465,575000,2020-10-22
1,10465,267000,2020-07-08
1,10465,400000,2020-04-03
1,10465,713400,2020-12-30
1,10465,620000,2020-10-27
1,10465,753000,2021-03-15
1,10465,700000,2020-12-30
1,10465,775000,2020-11-20
1,10465,658000,2020-10-29
1,10465,55000,2020-08-26
1,10465,870000,2021-02-26
1,10465,917500,2021-02-11
1,10465,825000,2020-08-21
1,10465,947000,2020-12-08
1,10465,990000,2021-03-02
1,10465,720000,2021-01-13
1,10465,750000,2021-03-09
1,10465,680000,2021-02-23
1,10465,616970,2021-03-02
1,10465,625000,2020-10-30
1,10465,890000,2020-05-29
1,10465,850000,2021-01-14
1,10465,950000,2020-05-26
1,10465,850000,2021-01-21
1,10465,1200000,2021-03-01
1,10465,1200000,2020-12-22
1,10465,1221900,2020-05-15
1,10465,850000,2020-11-10
1,10465,315000,2020-06-17
1,10465,728220,2020-10-09
1,10465,735000,2020-08-21
1,10465,959000,2020-08-31
1,10465,950000,2020-09-18
1,10465,1070000,2021-03-15
1A,10465,320000,2021-02-08
1A,10465,450000,2020-09-23
1A,10465,540000,2021-02-26
1A,10465,532000,2020-08-28
1A,10465,335000,2020-07-22
1A,10465,330000,2020-09-17
1A,10465,302166,2020-08-07
1B,10465,995000,2020-12-01
1B,10465,995000,2020-11-17
1B,10465,850000,2020-09-02
1,10465,850000,2020-09-02
2A,10465,1075000,2020-06-18
2,10465,223500,2020-12-08
4,10465,850000,2020-09-02
1,10460,4000,2021-01-28
1,10460,575000,2020-06-18
1,10460,600000,2020-12-17
1,10460,680000,2020-10-30
1,10460,597000,2020-12-30
1,10460,5000,2021-01-28
1,10460,585000,2020-10-15
1,10460,500000,2020-06-12
1,10460,685000,2020-06-17
1,10459,483000,2021-02-09
1,10460,3150000,2021-03-24
1,10460,785000,2020-06-29
1,10460,294000,2020-04-08
1,10460,630000,2020-08-18
1,10460,420000,2020-09-03
1,10460,449900,2021-03-10
1,10460,930000,2020-09-23
1,10460,650000,2020-10-08
1,10460,3150000,2021-03-24
1,10460,728101,2021-02-18
1,10460,391063,2021-02-10
1B,10460,1399076,2021-03-10
2A,10460,3150000,2021-03-24
2,10460,90000,2020-10-19
4,10460,420000,2020-05-08
1,10460,405000,2020-12-18
1,10460,480000,2021-02-25
1,10457,2300000,2020-06-16
1,10457,525000,2020-08-04
1,10457,950000,2020-06-16
1,10457,625000,2020-09-30
1,10457,450000,2020-12-22
1,10457,519000,2020-12-08
1,10457,520000,2020-09-18
1,10457,500000,2020-08-14
1,10460,365040,2021-03-09
1,10457,355000,2020-12-18
1,10460,485000,2020-10-01
1,10460,240000,2021-03-15
1,10457,191960,2020-05-11
1,10457,340000,2020-08-18
1,10457,825000,2021-01-21
1,10457,748000,2021-03-26
1,10457,715000,2020-05-07
1,10457,610000,2020-12-29
1,10457,810000,2020-04-23
1,10457,418000,2021-01-08
1,10457,685000,2020-12-10
1,10457,690000,2020-10-22
1,10460,770000,2020-11-13
1,10460,625000,2021-02-17
1,10457,480000,2020-07-09
1,10457,760000,2021-03-23
1,10460,775000,2020-07-30
1B,10460,975000,2020-08-19
1,10460,583000,2021-03-18
1,10460,825000,2020-12-22
1,10460,880000,2021-03-11
1,10457,875000,2021-03-29
1,10457,825000,2020-07-15
1,10457,700000,2020-07-15
1,10457,700000,2020-07-15
1,10457,675000,2021-03-24
1,10457,450000,2021-03-16
1,10457,836000,2020-08-21
1,10457,725000,2020-12-24
1,10460,830000,2020-06-30
1B,10460,975000,2020-08-19
1B,10460,2900000,2020-06-11
1B,10460,600000,2020-08-21
2,10460,86000,2020-06-25
2,10457,120000,2020-07-27
2,10457,102000,2020-05-05
2,10457,95000,2020-10-21
2,10457,50000,2021-01-21
2,10457,60000,2020-08-07
2,10460,73000,2020-05-28
2,10460,5191770,2020-05-20
4,10457,6500000,2020-11-25
4,10457,6500000,2020-11-25
4,10457,5250000,2020-09-15
4,10460,6500000,2020-09-03
4,10460,2127465,2020-07-22
4,10457,1250000,2021-03-16
4,10460,1500000,2020-10-09
4,10460,480000,2021-02-04
4,10460,5191770,2020-05-20
1,10471,1695000,2020-11-17
1,10471,2580000,2021-03-22
1,10471,1435000,2020-05-05
1,10471,1068000,2020-05-04
1,10471,1295000,2020-09-22
1,10471,1900000,2020-10-28
1,10471,2499000,2020-12-09
1,10471,1750000,2020-08-24
1,10471,707684,2020-11-04
1,10471,925000,2020-06-04
1B,10471,7900000,2020-07-01
1B,10471,7900000,2020-07-01
2,10471,165849,2020-12-15
2,10471,322500,2020-10-09
2,10471,260000,2020-07-17
2,10471,315000,2020-07-16
2,10471,130000,2020-10-30
2,10471,290000,2021-03-02
2,10471,30854,2021-03-24
2,10471,238773,2020-09-11
2,10471,409271,2020-07-14
2,10471,245642,2021-02-23
2,10471,409271,2020-07-14
2,10471,31868,2020-04-09
2,10471,372000,2020-10-02
2,10471,215899,2020-07-02
2,10471,417500,2020-10-29
2,10471,282000,2020-12-18
2,10471,167310,2020-09-09
2,10471,150000,2020-08-20
2,10471,175000,2020-08-11
4,10471,5200000,2021-03-05
1,10457,493000,2020-11-24
1,10453,495000,2021-01-28
1,10458,600000,2020-04-22
1,10458,660000,2020-12-16
1,10458,460000,2020-07-20
1,10457,575000,2021-02-16
1,10457,560038,2020-07-13
1,10457,1150000,2020-09-03
1,10457,970000,2020-06-02
1,10457,875000,2020-06-02
1,10468,353000,2020-10-06
1,10458,700000,2021-03-25
1,10457,660000,2020-11-16
1,10468,680000,2020-06-23
1,10468,954000,2020-10-23
1B,10468,3400000,2021-03-24
1,10458,460000,2020-10-09
1,10458,460000,2020-10-09
2,10453,7000000,2020-07-28
2,10457,10800000,2020-12-30
2,10457,11500000,2020-10-13
2,10453,2987500,2021-02-10
2,10457,150000,2020-10-15
2,10458,85000,2020-09-30
2,10453,65000,2020-11-20
2,10457,63000,2020-08-14
2,10457,60000,2020-04-24
2,10468,130000,2021-03-01
2,10468,238000,2020-07-16
2,10468,200000,2020-04-28
2,10468,84000,2021-03-17
2,10468,224900,2020-06-02
2,10468,185000,2020-09-08
2,10468,120000,2020-06-10
2A,10457,499000,2020-09-17
4,10453,24000,2021-01-21
4,10468,6750000,2021-01-11
4,10453,1800000,2020-10-21
4,10453,2900000,2021-02-05
4,10453,1300000,2020-08-03
4,10468,2100000,2020-08-13
4,10468,9045000,2020-09-29
4,10468,9045000,2020-09-29
1,10453,294500,2020-12-07
1,10453,900000,2021-03-09
1,10453,900000,2021-03-09
1,10452,620000,2020-08-21
1,10452,560000,2020-07-17
1,10452,579000,2020-04-28
1,10452,635000,2021-03-01
1,10452,391000,2020-09-15
1,10452,950000,2020-05-15
1,10452,415000,2020-10-16
1,10453,1527375,2021-03-10
1,10453,640000,2020-12-21
1,10453,550000,2020-09-25
1,10453,879000,2020-11-30
1,10453,900000,2021-03-09
1,10453,438500,2020-05-28
1,10452,505000,2020-10-08
1,10452,720000,2021-01-21
1,10453,514000,2020-08-12
1,10453,706000,2020-12-31
1,10453,680000,2020-09-14
1,10453,1060000,2020-07-31
1,10453,756500,2020-07-07
1,10452,500000,2020-11-19
1,10452,835000,2021-01-12
1,10452,800000,2021-01-27
1,10452,781000,2020-12-23
1,10453,55000,2020-10-20
1,10453,25000,2020-11-16
1B,10452,930000,2020-09-15
2B,10452,1675000,2021-02-05
2A,10452,500000,2020-06-24
2A,10452,4350000,2020-05-15
2,10453,16794572,2020-09-24
2A,10453,800000,2020-06-29
2B,10453,2500000,2020-10-29
2B,10453,2500000,2020-10-29
2,10452,30000,2020-10-22
2,10452,28206,2021-02-03
2,10453,9825000,2020-10-01
2,10452,135000,2020-04-17
2,10452,70000,2021-01-21
2,10452,14937,2020-09-22
2,10452,40000,2021-01-25
2,10452,130000,2021-02-04
2,10452,83000,2020-06-05
2,10452,125000,2020-06-01
2,10452,150000,2021-03-01
2,10452,190000,2020-06-26
2,10452,78000,2020-12-08
2,10452,70000,2021-02-08
2,10452,42000,2021-03-12
2,10453,11500,2020-07-20
2,10452,200000,2020-04-14
2,10452,205000,2020-06-16
2,10452,163000,2020-10-14
4,10452,6100000,2020-10-30
4,10452,1100000,2020-08-04
4,10453,1993534,2020-08-05
4,10452,13797661,2020-12-10
4,10453,3000000,2020-08-26
4,10452,26000000,2020-09-03
4,10452,26000000,2020-09-03
4,10452,2500000,2020-09-03
4,10452,2500000,2020-09-03
4,10452,2500000,2020-09-03
4,10452,4350000,2020-05-15
4,10452,4350000,2020-05-15
4,10452,10750000,2020-07-15
4,10452,4350000,2021-02-17
4,10452,10750000,2020-07-15
4,10452,525000,2020-08-26
1,10474,1149796,2020-06-17
1,10474,770000,2020-09-30
1,10474,490000,2020-05-27
1,10474,500000,2021-02-18
1,10474,869000,2020-04-22
1,10474,230000,2021-01-25
1,10474,550000,2021-01-07
1B,10461,640000,2020-07-13
4,10474,5350000,2020-04-01
4,10474,14500000,2020-09-03
4,10474,1650000,2020-10-16
4,10474,1180000,2020-07-07
4,10474,425000,2020-10-28
4,10474,3602500,2020-12-18
4,10474,3450000,2020-07-07
4,10474,3165000,2020-11-18
4,10474,2700000,2020-07-07
4,10474,2439300,2021-03-03
4,10474,1575000,2020-08-31
4,10474,350000,2020-07-28
4,10474,500000,2021-02-26
4,10474,3602500,2020-12-18
4,10474,1600000,2020-04-30
4,10474,425000,2020-04-30
4,10474,600000,2020-07-23
4,10474,1600000,2020-04-30
4,10474,1600000,2020-04-30
4,10474,600000,2020-07-23
4,10474,1600000,2020-04-30
4,10474,1600000,2020-04-30
4,10474,1600000,2020-04-30
4,10474,1600000,2020-04-30
4,10474,1600000,2020-04-30
4,10474,600000,2020-07-23
4,10474,600000,2020-07-23
4,10474,600000,2020-07-23
4,10474,1600000,2020-04-30
4,10474,600000,2020-07-23
4,10474,425000,2020-04-30
4,10474,425000,2020-04-30
4,10474,425000,2020-04-30
4,10474,425000,2020-04-30
4,10474,425000,2020-04-30
4,10474,425000,2020-04-30
4,10474,425000,2020-04-30
4,10474,425000,2020-04-30
4,10474,1600000,2020-04-30
4,10474,600000,2020-07-23
4,10474,425000,2020-04-30
4,10474,500000,2020-06-18
4,10474,26500000,2020-06-17
4,10474,75000,2020-05-08
1,10468,385000,2020-10-02
1,10468,215000,2020-12-15
1,10468,488000,2021-01-11
1,10468,450000,2021-01-15
1,10453,853300,2020-05-22
1,10468,509000,2020-07-13
1,10463,512000,2020-12-14
1,10463,440000,2020-07-29
1,10463,619000,2020-08-28
1,10453,130000,2020-05-11
1,10468,446000,2020-08-26
1,10453,635000,2020-05-26
1,10453,630000,2020-11-24
1,10453,685000,2021-03-10
1,10468,720000,2020-06-29
1,10453,665000,2020-07-31
1,10468,650000,2020-12-21
1,10453,805000,2020-07-02
1,10468,679000,2020-04-29
1,10463,1883,2020-11-24
1,10463,629000,2020-12-10
1,10453,20,2021-01-12
1,10453,580000,2020-09-17
1,10453,1800000,2021-03-19
1,10453,1800000,2021-03-19
1,10453,1800000,2021-03-19
1,10468,720000,2020-07-23
1B,10453,260000,2021-02-25
1B,10453,280000,2021-03-19
1B,10468,850000,2020-06-16
1,10453,130000,2020-05-11
2,10468,2075000,2021-01-20
2,10468,273000,2020-07-02
2,10468,255000,2020-06-12
2,10468,260000,2020-10-21
2,10468,265000,2020-07-07
2,10468,278000,2020-07-23
2,10468,262000,2021-02-01
2,10468,325000,2020-06-24
2,10468,157000,2021-03-05
2,10468,200000,2020-06-22
2,10468,165000,2020-08-10
2,10468,155000,2021-02-25
2,10468,155000,2021-01-13
2,10468,157170,2020-06-05
2,10468,197000,2020-10-20
2,10468,255000,2020-12-30
2,10468,260000,2020-07-07
2,10468,160000,2020-11-25
2,10468,160000,2020-06-05
2,10468,162500,2020-04-30
2,10468,273000,2020-07-14
2,10468,160000,2020-05-18
2,10468,275000,2021-01-05
2,10468,160000,2020-08-18
2,10468,170000,2021-03-29
2,10463,240000,2021-01-19
2,10468,130000,2020-06-04
4,10468,2185000,2020-11-23
4,10468,21000000,2020-12-31
4,10468,21000000,2020-12-31
1B,10468,405000,2020-06-22
4,10453,20,2021-01-12
1,10468,540000,2020-06-30
1,10463,465000,2021-01-26
1,10463,1250000,2020-05-01
1,10463,550000,2020-12-04
1,10463,345999,2020-10-15
1,10463,526000,2020-09-17
1,10463,720000,2021-03-23
1,10463,480000,2021-03-31
1,10463,715000,2021-03-11
1,10463,375375,2020-07-07
1,10463,885000,2021-02-09
1,10463,480000,2020-12-01
1,10463,745000,2021-02-03
1,10463,455322,2020-05-18
1,10463,850000,2020-06-02
1,10463,618000,2020-11-12
1,10463,885000,2021-03-15
1,10463,725000,2020-05-15
1,10468,655000,2020-07-09
1,10468,950000,2020-07-20
1,10468,775000,2020-07-27
1,10462,999999,2020-11-24
1,10463,550000,2020-08-14
1,10463,335000,2020-11-20
1,10463,685000,2020-05-26
1,10463,470000,2020-09-22
1,10463,342065,2020-09-23
1,10463,720000,2020-12-07
1,10463,700000,2020-12-23
1,10463,800000,2020-12-07
1,10463,747500,2020-08-06
1,10468,790000,2021-02-25
1,10468,830000,2020-09-01
1,10463,750000,2020-12-03
1,10463,560000,2020-10-29
1,10463,392500,2020-10-15
1,10463,225000,2021-02-09
1,10463,975000,2021-01-21
1B,10462,325000,2021-03-25
1B,10463,255000,2020-11-05
1B,10463,345999,2020-10-15
1B,10463,345999,2020-10-15
1B,10463,345999,2020-10-15
1B,10463,265000,2020-06-24
1B,10463,1190000,2020-08-13
2A,10463,1600000,2020-12-23
2,10463,10250000,2020-07-02
2,10463,250000,2020-12-30
2,10463,175000,2020-11-18
2,10468,102000,2021-03-29
2,10468,360000,2021-02-04
2,10468,317554,2020-06-24
2,10468,294000,2021-03-17
2,10468,185000,2020-08-25
2,10468,185000,2021-02-09
2,10468,214900,2021-02-25
2,10468,180000,2020-08-27
2,10468,82500,2020-08-19
2,10468,150000,2020-06-19
2,10468,180000,2020-06-15
2,10468,239000,2021-01-15
2,10463,249000,2020-11-03
2,10463,219000,2021-03-24
2,10463,240000,2021-03-04
2,10463,285000,2021-03-15
2,10463,263722,2020-06-24
2,10463,247223,2021-03-25
2,10463,181621,2021-02-26
2,10463,285000,2020-10-21
2,10463,225276,2021-02-10
2,10463,165000,2020-12-07
2,10463,318000,2020-07-14
2,10463,165000,2020-12-07
2,10463,165000,2020-12-07
2,10463,255000,2021-03-23
2,10463,210000,2021-02-11
2,10463,130000,2020-07-10
2,10463,180000,2020-07-28
2,10463,265000,2020-09-24
2,10463,332000,2020-10-22
2,10463,262500,2020-07-01
2,10463,210000,2020-04-16
2,10463,190000,2020-11-25
2,10463,400000,2020-04-23
2,10463,420000,2020-09-01
2,10463,300000,2020-10-27
2,10463,400000,2020-06-30
2,10463,280000,2020-07-30
2,10463,210000,2021-03-29
2,10463,282500,2020-10-27
2,10463,179000,2021-03-25
2,10463,145000,2020-05-11
2,10463,335000,2020-10-14
2,10463,179000,2020-05-13
2,10463,341000,2020-05-14
2,10463,235000,2020-10-06
2,10463,293228,2020-07-17
2,10463,170000,2020-05-13
2,10463,340000,2020-08-04
2,10463,174865,2020-07-15
2,10468,185000,2020-05-14
2,10468,359793,2021-02-23
2,10463,680000,2020-05-15
2,10463,605000,2020-11-04
2,10463,615000,2021-03-17
2,10463,635000,2020-06-03
2,10463,680000,2020-05-15
2,10463,620000,2021-02-19
2,10463,566160,2021-01-28
2,10463,620000,2021-03-23
2,10463,620800,2020-11-25
4,10463,2581627,2020-07-17
4,10463,2581627,2020-07-17
4,10463,3100000,2020-10-21
4,10463,500000,2020-06-18
4,10463,1600000,2020-06-18
4,10463,1500000,2020-06-18
4,10463,1200000,2020-07-29
4,10463,2550000,2020-08-20
4,10463,2550000,2020-08-20
4,10463,2550000,2020-08-20
4,10463,1500000,2020-08-14
4,10468,359793,2021-02-23
4,10463,635000,2020-06-03
1,10452,340000,2020-05-06
1,10456,355000,2020-05-11
1,10456,405000,2021-01-26
1,10451,600000,2021-02-10
1,10451,545000,2020-04-23
1,10456,580000,2021-01-08
1,10456,2500,2021-02-06
1,10456,570000,2020-11-12
1,10456,700000,2020-08-31
1,10456,603200,2020-06-30
1,10456,440000,2020-11-19
1,10456,725000,2020-05-14
1,10456,480000,2020-07-20
1,10456,625000,2021-02-24
1,10451,1140000,2020-04-03
1,10451,625000,2020-12-08
1,10451,1650000,2020-10-16
1,10456,850000,2021-03-11
1,10456,650000,2020-12-02
1,10456,90000,2020-08-03
1,10456,500000,2020-07-24
1,10456,845000,2021-02-03
1,10456,735000,2020-08-13
1,10456,785000,2021-01-07
1,10456,1300000,2020-11-05
1B,10456,1650000,2020-09-09
2A,10456,550000,2020-11-09
2,10456,125000,2020-07-23
2,10452,20553,2021-02-03
2,10456,230000,2020-11-10
2,10451,295000,2020-05-08
2,10451,210000,2020-06-23
2,10451,145000,2020-05-04
2,10451,320000,2020-08-07
2,10451,290000,2020-11-17
2,10451,60000,2020-05-07
2,10451,275000,2020-12-16
2,10451,295000,2020-05-07
2,10451,313065,2020-04-23
2,10451,253000,2020-05-28
2,10451,228000,2020-06-01
2,10451,120000,2020-12-03
2,10451,227500,2020-10-19
2,10451,290000,2020-06-29
2,10451,330000,2021-01-19
2,10451,275000,2021-02-22
2,10451,360000,2020-12-15
2,10451,204000,2021-01-29
2,10451,310000,2020-09-03
2,10456,320000,2021-03-23
2,10456,570000,2020-12-21
2,10456,375000,2020-07-13
2,10456,450000,2021-02-22
2,10456,310000,2020-06-08
2,10452,265000,2021-02-08
2,10452,360000,2020-05-15
2,10451,650000,2021-03-09
2,10451,329000,2020-07-14
2,10451,382724,2020-05-21
2,10451,240000,2021-02-22
2,10451,320000,2020-10-16
2,10451,165000,2021-02-12
2,10451,290000,2020-12-11
2,10451,295000,2020-07-27
2,10451,190000,2020-10-22
2,10451,230000,2021-02-26
2,10451,212500,2021-03-05
2,10451,192000,2020-04-20
4,10452,650000,2020-04-03
4,10452,1745000,2021-02-09
4,10452,6000000,2021-01-27
4,10452,1675000,2020-07-20
4,10452,1675000,2020-07-20
4,10452,4743000,2020-07-27
4,10452,8250000,2020-11-05
4,10452,4500000,2020-04-27
4,10456,2700000,2020-10-13
4,10451,5250000,2020-07-20
4,10451,16900000,2020-09-02
4,10451,10633276,2020-08-21
4,10451,3500000,2020-04-15
4,10451,3500000,2020-04-15
4,10451,300000,2020-06-15
1,10462,540000,2021-02-05
1,10462,650000,2020-12-31
1,10462,440000,2020-11-25
1,10462,460000,2021-01-20
1,10462,330000,2020-09-29
1,10462,600000,2021-02-18
1,10461,655000,2020-05-26
1,10461,680000,2020-12-14
1,10461,675000,2020-11-16
1,10461,565000,2020-05-01
1,10461,677000,2021-01-08
1,10461,520000,2020-12-14
1,10461,540000,2021-01-28
1,10461,553000,2021-01-07
1,10462,400000,2020-12-30
1,10462,600000,2021-02-25
1,10462,600000,2021-02-11
1,10462,607000,2021-01-05
1,10462,270000,2020-09-01
1,10462,390000,2020-10-05
1,10461,655000,2021-03-25
1,10462,565000,2020-11-04
1,10461,575000,2021-03-22
1,10461,595000,2020-11-12
1,10461,598000,2020-11-18
1,10461,542000,2020-08-14
1,10461,585000,2020-04-30
1,10461,715000,2020-05-18
1,10461,645000,2020-11-09
1,10461,610000,2020-10-26
1,10461,730000,2021-03-09
1,10461,678000,2020-11-13
1,10461,680000,2021-02-16
1,10462,525000,2021-03-15
1,10462,715000,2021-03-11
1,10462,1200000,2020-09-02
1,10462,649000,2020-10-28
1,10462,730000,2020-11-19
1,10462,699000,2021-02-19
1,10462,795000,2021-03-26
1,10462,515000,2020-07-10
1,10462,659000,2020-09-11
1,10462,800000,2020-11-17
1,10462,535000,2021-02-23
1,10462,847000,2020-04-27
1,10462,825000,2020-09-22
1,10462,450000,2020-07-15
1,10462,735000,2021-01-06
1,10462,725000,2020-09-24
1,10462,700000,2020-10-01
1,10462,629000,2020-09-22
1,10462,600000,2020-10-28
1,10462,445000,2020-06-12
1,10462,970000,2021-01-07
1,10461,900000,2020-06-22
1,10461,760000,2021-01-06
1,10461,730000,2020-11-25
1,10461,710000,2020-06-04
1,10461,535000,2020-05-08
1,10461,570000,2020-12-09
1,10461,529490,2021-03-03
1,10461,630000,2020-10-27
1,10462,504700,2021-01-06
1,10462,815000,2020-08-27
1,10462,510000,2020-09-15
1,10462,888500,2020-12-08
1,10462,525000,2020-06-11
1,10462,725000,2020-12-03
1,10462,830000,2020-12-10
1,10462,580000,2020-08-06
1,10461,655000,2021-02-05
1,10461,435000,2021-01-22
1,10461,705000,2021-03-05
1,10461,520000,2020-05-29
1,10461,575000,2021-01-15
1,10461,475000,2021-01-12
1,10461,786000,2020-11-25
1,10462,700000,2020-07-16
1,10462,660000,2020-05-14
1,10462,780000,2020-08-27
1,10462,950000,2020-11-27
1,10462,815000,2021-01-05
1,10462,772500,2020-04-29
1,10462,673000,2020-12-15
1,10462,625000,2020-10-21
1,10462,499000,2020-07-17
1,10462,475000,2020-04-16
1,10462,645000,2020-07-28
1,10461,770000,2020-08-31
1,10461,570000,2021-03-01
1,10461,635000,2020-08-28
1,10461,770000,2020-11-23
1,10461,615000,2021-01-04
1,10461,680000,2021-02-17
1,10461,660000,2020-09-16
1,10462,750000,2021-03-12
1,10462,681000,2021-02-12
1,10462,750000,2020-08-03
1,10462,1035000,2020-07-03
1,10461,869800,2020-10-30
1,10461,950000,2020-04-02
1,10462,692410,2020-07-29
1,10462,720000,2021-03-24
1,10462,785000,2020-11-13
1,10461,750000,2020-12-30
1,10461,978000,2020-11-19
1,10461,965000,2020-07-15
1,10462,200000,2021-02-13
1,10462,695000,2020-11-24
1,10462,775000,2020-11-20
1,10462,725000,2020-07-15
1,10462,580000,2021-03-26
1,10462,550000,2020-04-30
1B,10462,650000,2020-12-31
1B,10462,75000,2020-10-01
1B,10462,660000,2020-05-14
1B,10462,815000,2021-01-05
1,10461,900000,2020-06-22
2A,10462,700000,2021-01-28
2A,10462,999999,2021-01-20
2A,10462,995000,2020-09-28
2B,10461,1580000,2021-01-14
2A,10462,995000,2021-02-11
2,10461,4440000,2020-08-10
2B,10461,1740000,2020-08-05
2,10462,200000,2020-10-23
2,10462,178000,2020-04-23
2,10462,165000,2020-11-19
2,10462,120000,2020-09-30
2,10462,199000,2020-04-14
2,10462,175000,2020-10-13
2A,10462,1100000,2020-08-18
4,10461,400000,2020-07-30
4,10462,4200000,2020-06-05
4,10462,1675000,2020-06-12
4,10462,2100000,2020-07-02
4,10462,1500000,2020-12-15
1,10451,720000,2020-12-29
1,10455,100000,2020-06-01
1,10455,375000,2021-01-21
1,10455,275000,2020-09-04
1,10455,440000,2020-09-28
1,10456,430000,2020-07-20
1,10456,480000,2020-12-15
1,10456,483000,2021-03-12
1,10456,424480,2021-01-20
1,10456,550000,2020-06-30
1,10459,495000,2020-05-29
1,10459,214000,2020-12-07
1,10459,549000,2021-02-10
1,10459,485000,2020-09-03
1,10459,200000,2021-02-19
1,10459,440000,2020-11-09
1,10456,345000,2021-03-10
1,10456,300000,2020-06-22
1,10459,450000,2020-12-03
1,10459,449000,2021-03-29
1,10456,590000,2021-03-26
1,10456,365000,2020-09-22
1,10451,555000,2020-06-10
1,10456,385000,2020-06-10
1,10456,500000,2020-08-12
1,10455,500000,2020-10-16
1,10456,25000,2020-04-21
1,10456,580000,2020-06-12
1,10459,532000,2020-11-30
1,10455,725000,2021-01-14
1,10455,50000,2020-05-13
1,10455,710000,2020-06-26
1,10455,730000,2021-02-05
1,10455,736000,2020-05-26
1,10459,529000,2020-09-29
1,10459,485000,2020-12-15
1,10459,725000,2020-08-07
1,10459,722500,2020-12-15
1,10459,690000,2021-01-08
1,10459,400000,2020-08-10
1,10459,710000,2021-01-20
1,10459,295000,2020-10-09
1,10459,481658,2020-10-29
1,10459,660000,2020-07-22
1,10459,600000,2020-08-07
1,10459,455000,2020-09-18
1,10459,725000,2020-04-10
1,10459,724200,2021-03-18
1,10459,900000,2020-10-01
1,10459,740000,2020-11-17
1,10459,680000,2020-09-30
1,10451,865000,2021-03-04
1,10451,700000,2021-02-03
1,10451,1045000,2021-03-01
1,10456,485000,2020-08-28
1,10455,280250,2020-08-07
1,10455,865000,2021-02-22
1,10455,700000,2020-08-05
1,10459,712787,2020-09-25
1,10459,625000,2020-09-15
1,10455,960000,2021-02-03
1,10459,630000,2020-10-27
1,10459,890000,2020-10-06
1,10455,999999,2020-11-04
1,10455,685000,2021-02-26
1,10455,688889,2021-01-19
1,10455,705000,2020-10-14
1,10455,575000,2020-11-24
1,10459,813000,2021-02-19
1,10459,669698,2020-08-24
1,10459,350000,2020-08-06
1,10459,835000,2020-11-18
1,10459,620000,2020-08-06
1,10459,460000,2020-12-22
1,10459,725000,2020-10-20
1A,10451,306500,2021-02-05
1A,10451,278100,2020-11-24
1A,10451,355000,2020-09-16
1A,10456,360000,2020-10-27
1A,10456,330000,2020-07-09
1A,10456,340000,2020-12-23
1A,10456,325000,2020-12-03
1A,10456,360000,2020-06-30
1A,10456,375000,2020-12-18
1A,10456,320000,2020-06-24
1A,10456,335000,2020-04-02
1A,10456,340000,2020-12-16
1A,10456,345000,2020-06-18
1A,10459,345000,2020-12-08
1B,10455,440000,2020-10-22
1B,10459,900000,2021-02-09
1B,10459,900000,2021-02-09
1B,10459,900000,2021-02-09
1B,10459,1200000,2020-10-15
1B,10459,1999999,2020-10-15
1B,10459,2119000,2020-10-22
2,10451,1400000,2021-02-08
2,10456,5900000,2020-10-28
2A,10455,1100000,2021-01-26
2,10459,3200000,2021-01-12
2B,10459,42670,2020-05-18
2B,10459,42670,2020-05-18
2B,10459,42670,2020-05-18
2B,10459,42670,2020-08-24
2B,10459,42670,2020-05-18
2B,10459,2021225,2020-05-15
2B,10459,123983,2020-09-09
2B,10459,123983,2020-10-01
2B,10459,124479,2020-09-22
2,10459,14489298,2020-08-13
2,10459,14489298,2020-08-13
2B,10459,14489298,2020-08-13
2,10459,14489298,2020-08-13
2B,10459,2000000,2020-06-23
2B,10459,2000000,2020-06-23
2B,10459,1850000,2020-06-23
2B,10459,14489298,2020-08-13
2A,10459,715000,2020-09-14
2A,10459,700000,2020-12-15
2A,10459,408318,2020-07-08
2,10456,114000,2020-07-27
2,10459,1650000,2021-03-08
2B,10459,14489298,2020-08-13
2,10459,14489298,2020-08-13
2,10456,13000000,2020-11-18
2,10451,50000,2020-12-08
2,10451,105000,2020-09-02
2,10459,77000,2021-02-16
2,10459,65000,2021-01-27
2,10459,127000,2020-10-29
2,10459,130000,2021-03-12
2,10459,150000,2021-03-02
2,10455,30000,2020-05-08
2,10459,120000,2020-04-27
2,10455,180000,2020-11-12
2,10455,130000,2020-08-27
2,10455,247500,2020-12-30
2,10455,235000,2020-11-06
2,10456,300000,2020-11-05
2,10451,440000,2021-01-12
2,10451,240000,2020-08-12
2,10451,305000,2020-06-04
2,10451,11000,2020-07-29
2,10451,260000,2020-04-10
2A,10459,2100000,2020-07-13
2C,10455,120000,2020-10-12
2C,10455,130000,2020-09-10
4,10455,3500000,2020-08-04
4,10456,225000,2020-09-03
4,10455,4000000,2020-12-22
4,10459,4000000,2021-02-04
